wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,cogtask_all_params_checksum,interference_size,interference_time,interference_page_targets,block_id,trialset_id,cogtask_resource_checksum,block_num,trial_num,is_script,show_delay_time,cogtask_error,cogtask_type,cogtask_script,cogtask_fps,cogtask_cps,mem_free_total,user_answers,block_trial_num,dot_locations,cogtask_trial_params,interference_zip,mem_free_perc,time_stamp,response_time,interference_ratio,os,interference_text,trial_uuid,script_checksum,cogtask_name,interference_locations,cogtask_run_uuid,cogtask_display_name
E6486438-4A3C-472B-8DAE-7B0F9C3C9671,dotmemory,bulky-uw0ou,"iPhone12,1",iOS 14.8.1,2022-02-09 00:13:49,2022-02-08 21:13:49,[,TRUE,5e9684f92f9c10c8266ad19912c0dc2e,80,8000,6,1,0,"{dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec,dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef}",1,1,true,1000,,gamescript,dotmemory,60.001082075420655,60.001082075420655,NA, 0_0 2_3 4_2,0, 0_0 2_4 4_2,"{readytime:1000,showdelaytime:1000,dotpresenttime:3000,trialnum:5,instructions:quick_instructions,efratio:5,eftime:8000,script:dotmemory}",dotmemory.zip,NA,2022/02/08 21:11:33,4240,5,ios,Touch the F's!,07227b24-562d-4217-8a37-cfeae151bfd1,"{Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,dotmemory.js:855075e8488769f0b6bccde54bdf310e,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,KAlpha.js:fdac535470841697614a578b451f6d35,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KFile.js:5875df58116ef3e3aca293afdc753ec9}",Dot Memory,967_0_1_0_1_167_192 1341_0_0_0_1_71_203 1784_0_0_2_1_83_370 2201_0_4_4_1_412_525 3092_0_0_5_1_78_610 4259_0_0_5_0_73_538 4784_0_0_4_1_78_517 6725_1_1_4_1_158_524 6908_1_3_6_0_313_617 7134_1_3_5_1_313_555 7817_1_3_4_1_318_532,b689419a-3552-43c5-bd7b-adbd5d90dca6,Dot Memory
E6486438-4A3C-472B-8DAE-7B0F9C3C9671,dotmemory,bulky-uw0ou,"iPhone12,1",iOS 14.8.1,2022-02-09 00:13:49,2022-02-08 21:13:49,[,TRUE,5e9684f92f9c10c8266ad19912c0dc2e,80,8000,6,1,0,"{dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec,dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef}",1,1,true,1000,,gamescript,dotmemory,60.0012133713523,60.0012133713523,NA, 0_0 2_3 4_1,0, 0_0 2_3 4_1,"{script:dotmemory,eftime:8000,dotpresenttime:3000,readytime:1000,showdelaytime:1000,instructions:quick_instructions,efratio:5,trialnum:5}",dotmemory.zip,NA,2022/02/08 21:11:49,2223,5,ios,Touch the F's!,c00fc516-da49-45bd-940f-9d7982baf136,"{Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,dotmemory.js:855075e8488769f0b6bccde54bdf310e,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,KAlpha.js:fdac535470841697614a578b451f6d35,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KFile.js:5875df58116ef3e3aca293afdc753ec9}",Dot Memory,908_0_0_0_1_69_195 1382_0_3_3_1_330_447 2049_0_3_5_1_318_607 2300_0_2_5_1_230_595 2600_0_2_6_1_249_663 2908_0_-1_-1_-1_68_775 3648_0_0_7_1_92_771 5265_1_0_4_0_73_452 5791_1_0_0_1_76_207 6283_1_1_0_1_178_200 6808_1_4_2_1_411_366 7266_1_0_3_1_73_452,b689419a-3552-43c5-bd7b-adbd5d90dca6,Dot Memory
779c051f-76cc-4b1b-8a06-a2ec05248f8b,dotmemory,drank-as4nj,Mi A2,8.1.0,2022-02-06 16:39:56,2022-02-06 16:39:54,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,script,dotmemory,59.94791955232977,58.39658706853565,NA, 0_3 1_3 2_3,0, 3_1 4_4 1_3,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/02/06 16:37:11,3208,5,android,Touch the Fu0027s!,5e5bd526-589b-47f3-8a84-f960cb3bb86e,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,1313_0_3_2_1_334_353 1596_0_2_1_1_251_257 5746_0_4_6_1_407_654 6346_0_4_4_1_401_507 7122_0_1_0_1_168_150 7738_0_0_1_1_79_252,b96f3977-77c9-43d7-83b1-dc04b9789cfa,Dot Memory
779c051f-76cc-4b1b-8a06-a2ec05248f8b,dotmemory,drank-as4nj,Mi A2,8.1.0,2022-02-06 16:39:56,2022-02-06 16:39:54,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,2,true,1000,,script,dotmemory,59.95677962205159,58.71534323417169,NA, 0_4 1_4 2_4,0, 3_2 1_0 4_3,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/02/06 16:37:33,7360,5,android,Touch the Fu0027s!,73ee9ed3-ebf7-4fef-bab5-71c3e0a311b7,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,775_0_1_4_1_173_508 1101_0_0_3_1_84_412 2993_0_4_6_1_389_677 3234_0_4_4_1_407_508 3825_0_3_2_1_319_336,b96f3977-77c9-43d7-83b1-dc04b9789cfa,Dot Memory
779c051f-76cc-4b1b-8a06-a2ec05248f8b,dotmemory,drank-as4nj,Mi A2,8.1.0,2022-02-06 16:39:56,2022-02-06 16:39:54,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,3,true,1000,,script,dotmemory,60.0328947368421,58.858082706766915,NA, 0_4 1_4 2_4,0, 0_0 3_3 2_1,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/02/06 16:37:50,2639,5,android,Touch the Fu0027s!,50bdc676-21b4-4fd7-80ab-a991bd58351b,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,3471_0_4_3_1_418_421 3870_0_0_3_1_81_425 4454_0_2_5_1_236_608 4746_0_3_5_1_320_575 5254_0_4_7_1_399_747 6287_0_0_2_1_92_340,b96f3977-77c9-43d7-83b1-dc04b9789cfa,Dot Memory
779c051f-76cc-4b1b-8a06-a2ec05248f8b,dotmemory,drank-as4nj,Mi A2,8.1.0,2022-02-06 16:39:56,2022-02-06 16:39:54,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,4,true,1000,,script,dotmemory,60.00456308464522,58.97786903947068,NA, 1_4 2_4 3_4,0, 4_4 3_1 1_0,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/02/06 16:38:08,3172,5,android,Touch the Fu0027s!,f947b2b1-b0c2-49c3-88e9-9cf31a6974ac,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,4615_0_0_2_1_76_359 4822_0_1_2_1_148_336 5373_0_4_2_0_349_334 5873_0_4_4_1_408_521 6199_0_4_7_1_401_733 6456_0_3_7_1_304_741,b96f3977-77c9-43d7-83b1-dc04b9789cfa,Dot Memory
779c051f-76cc-4b1b-8a06-a2ec05248f8b,dotmemory,drank-as4nj,Mi A2,8.1.0,2022-02-06 16:39:56,2022-02-06 16:39:54,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,5,true,1000,,script,dotmemory,60.04787178686648,59.059215318971795,NA, 2_4 3_4 4_4,0, 0_2 3_0 2_3,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/02/06 16:38:27,4841,5,android,Touch the Fu0027s!,eeb565ec-5118-4481-8440-0bd10b9f6ee5,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,b96f3977-77c9-43d7-83b1-dc04b9789cfa,Dot Memory
FF2AC76E-D4C3-4783-9F1D-C98A0585BE69,dotmemory,frug-xl3j7,N/A,N/A,2022-01-18 14:58:48,2022-01-18 14:58:48,[,TRUE,7be2118439de966ea62c6bf86e3f6d95,80,8000,6,1,0,"{dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,gamescript,dotmemory,46.1589637224592,46.1589637224592,NA, 1_3 1_4 2_4,0, 2_4 3_1 1_2,"{showdelaytime:1000,script:dotmemory,readytime:1000,efratio:5,dotpresenttime:3000,trialnum:5,eftime:8000}",dotmemory.zip,NA,2022/01/18 14:46:03,36798,5,ios,Touch the F's!,97ddb5ee-9559-4c95-90d9-e3a93011a9e4,"{Tools.js:ca63e8aeadad3fb000f03128ed0b5770,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KFile.js:5875df58116ef3e3aca293afdc753ec9,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GBox.js:9c44756dbeb2733973b0bc3ec7784187,dotmemory.js:855075e8488769f0b6bccde54bdf310e,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,GButton.js:a4b2cda308803649f182677b95c3c86a,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,be706fd3-8123-4548-8be6-a649499e98b1,Dot Memory
FF2AC76E-D4C3-4783-9F1D-C98A0585BE69,dotmemory,frug-xl3j7,N/A,N/A,2022-01-18 14:58:48,2022-01-18 14:58:48,[,TRUE,7be2118439de966ea62c6bf86e3f6d95,80,8000,6,1,0,"{dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,gamescript,dotmemory,40.0922988174214,40.0922988174214,NA, 0_2 1_3 2_3,0, 4_0 2_4 0_1,"{dotpresenttime:3000,efratio:5,readytime:1000,showdelaytime:1000,eftime:8000,trialnum:5,script:dotmemory}",dotmemory.zip,NA,2022/01/18 14:46:20,2439,5,ios,Touch the F's!,c9cf7f36-fae9-4214-b7d3-f6eb7bcde0b2,"{Tools.js:ca63e8aeadad3fb000f03128ed0b5770,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KFile.js:5875df58116ef3e3aca293afdc753ec9,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GBox.js:9c44756dbeb2733973b0bc3ec7784187,dotmemory.js:855075e8488769f0b6bccde54bdf310e,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,GButton.js:a4b2cda308803649f182677b95c3c86a,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,7415_0_1_3_1_153_408,be706fd3-8123-4548-8be6-a649499e98b1,Dot Memory
FF2AC76E-D4C3-4783-9F1D-C98A0585BE69,dotmemory,frug-xl3j7,N/A,N/A,2022-01-18 14:58:48,2022-01-18 14:58:48,[,TRUE,7be2118439de966ea62c6bf86e3f6d95,80,8000,6,1,0,"{dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,gamescript,dotmemory,25.75043413545026,25.75043413545026,NA, 2_4 3_4 4_4,0, 4_2 3_1 1_0,"{efratio:5,showdelaytime:1000,dotpresenttime:3000,readytime:1000,script:dotmemory,trialnum:5,eftime:8000}",dotmemory.zip,NA,2022/01/18 14:48:59,143413,5,ios,Touch the F's!,94b6c1da-feed-4c7c-a12f-cf18a6c51e9c,"{Tools.js:ca63e8aeadad3fb000f03128ed0b5770,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KFile.js:5875df58116ef3e3aca293afdc753ec9,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GBox.js:9c44756dbeb2733973b0bc3ec7784187,dotmemory.js:855075e8488769f0b6bccde54bdf310e,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,GButton.js:a4b2cda308803649f182677b95c3c86a,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,6508_0_3_7_1_334_771 6817_0_4_7_1_392_759 7632_0_0_5_1_74_565,be706fd3-8123-4548-8be6-a649499e98b1,Dot Memory
