wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,block_id,cogtask_all_params_checksum,trialset_id,cogtask_resource_checksum,block_num,trial_sequence,trial_num,is_script,cogtask_error,cogtask_type,cogtask_script,Fixation_Time,cogtask_fps,cogtask_cps,mem_free_total,target_answer_location,block_trial_num,cogtask_trial_params,time_stamp,mem_free_perc,aStudyTime,trial_distractor,RT,os,selection,trial_uuid,script_checksum,cogtask_name,aFixTime,tStudyTime,trial_type,accuracy,cogtask_run_uuid,target_answer,cogtask_display_name
9F465C2A-620F-43CD-8278-B4740D1D50E0,stroop,bank-ly7om,"iPhone12,3",iOS 15.2.1,2022-02-04 21:24:04,2022-02-04 18:24:03,[,TRUE,1,772e04e707d2a8c9bfb3617fb9612aac,0,{},1,II,12,true,,gamescript,stroop,700,59.959349593495936,59.959349593495936,NA,RIGHT,0,"{leftcorrect:1,instructions:quick_instructions,trialtype:0,script:stroop,trialnum:16}",2022/02/04 17:21:23,NA,0,BLUE,1218,ios,RIGHT,9565487b-9429-4968-8c18-4ea5a5ff6b8d,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Entity.js:c946612f44aee711daf56d2e00ab0b20,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GButton.js:a4b2cda308803649f182677b95c3c86a,GameParams.js:490f208599f26a512a0603d6feb03909,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,stroop.js:774e03638148c3fd14c0929ef92c96d1,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330}",stroop,700,undefined,I,1,f50d1fc4-6858-4eb4-b31d-82fee94481a1,PURPLE,stroop
9F465C2A-620F-43CD-8278-B4740D1D50E0,stroop,bank-ly7om,"iPhone12,3",iOS 15.2.1,2022-02-04 21:24:04,2022-02-04 18:24:03,[,TRUE,1,772e04e707d2a8c9bfb3617fb9612aac,0,{},1,II,13,true,,gamescript,stroop,900,59.980806142034545,59.980806142034545,NA,RIGHT,0,"{trialtype:0,trialnum:16,instructions:quick_instructions,leftcorrect:1,script:stroop}",2022/02/04 17:21:25,NA,0,RED,1117,ios,RIGHT,c360a3f4-44bc-4d3d-9f05-0601a4b49322,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Entity.js:c946612f44aee711daf56d2e00ab0b20,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GButton.js:a4b2cda308803649f182677b95c3c86a,GameParams.js:490f208599f26a512a0603d6feb03909,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,stroop.js:774e03638148c3fd14c0929ef92c96d1,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330}",stroop,915,undefined,I,1,f50d1fc4-6858-4eb4-b31d-82fee94481a1,GREEN,stroop
9F465C2A-620F-43CD-8278-B4740D1D50E0,stroop,bank-ly7om,"iPhone12,3",iOS 15.2.1,2022-02-04 21:24:04,2022-02-04 18:24:03,[,TRUE,1,772e04e707d2a8c9bfb3617fb9612aac,0,{},1,II,14,true,,gamescript,stroop,800,59.95316159250586,59.95316159250586,NA,RIGHT,0,"{script:stroop,trialtype:0,leftcorrect:1,trialnum:16,instructions:quick_instructions}",2022/02/04 17:21:28,NA,0,BLUE,1276,ios,RIGHT,057da5ac-13e8-4e0f-aba5-8691b49647e9,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Entity.js:c946612f44aee711daf56d2e00ab0b20,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GButton.js:a4b2cda308803649f182677b95c3c86a,GameParams.js:490f208599f26a512a0603d6feb03909,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,stroop.js:774e03638148c3fd14c0929ef92c96d1,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330}",stroop,816,undefined,I,1,f50d1fc4-6858-4eb4-b31d-82fee94481a1,YELLOW,stroop
9F465C2A-620F-43CD-8278-B4740D1D50E0,stroop,bank-ly7om,"iPhone12,3",iOS 15.2.1,2022-02-04 21:24:04,2022-02-04 18:24:03,[,TRUE,1,772e04e707d2a8c9bfb3617fb9612aac,0,{},1,IC,15,true,,gamescript,stroop,500,59.9406528189911,59.9406528189911,NA,LEFT,0,"{trialtype:1,trialnum:16,instructions:quick_instructions,leftcorrect:0,script:stroop}",2022/02/04 17:21:29,NA,0,ORANGE,1142,ios,LEFT,e98adcad-0d16-4db2-aa94-2cec8cdb5546,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Entity.js:c946612f44aee711daf56d2e00ab0b20,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GButton.js:a4b2cda308803649f182677b95c3c86a,GameParams.js:490f208599f26a512a0603d6feb03909,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,stroop.js:774e03638148c3fd14c0929ef92c96d1,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330}",stroop,500,undefined,C,1,f50d1fc4-6858-4eb4-b31d-82fee94481a1,PURPLE,stroop
9F465C2A-620F-43CD-8278-B4740D1D50E0,stroop,bank-ly7om,"iPhone12,3",iOS 15.2.1,2022-02-04 21:24:04,2022-02-04 18:24:03,[,TRUE,1,772e04e707d2a8c9bfb3617fb9612aac,0,{},1,CC,16,true,,gamescript,stroop,700,59.90220048899756,59.90220048899756,NA,RIGHT,0,"{trialnum:16,instructions:quick_instructions,trialtype:1,script:stroop,leftcorrect:1}",2022/02/04 17:21:31,NA,0,RED,877,ios,RIGHT,67140c81-f648-49f5-b3aa-ce412d743d99,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GColor.js:3f152bebb4545bcef5d255a594dc52e2,Entity.js:c946612f44aee711daf56d2e00ab0b20,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GButton.js:a4b2cda308803649f182677b95c3c86a,GameParams.js:490f208599f26a512a0603d6feb03909,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,stroop.js:774e03638148c3fd14c0929ef92c96d1,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330}",stroop,716,undefined,C,1,f50d1fc4-6858-4eb4-b31d-82fee94481a1,YELLOW,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,X,1,true,,script,stroop,800,59.87038370538011,59.55564698621683,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:1}",2022/02/06 16:36:25,NA,0,RED,421,android,RIGHT,f7ad5b53-7780-465a-b0ff-7122bc1b7b0c,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,801,undefined,C,0,f55d4105-55a7-4513-b92c-1b32bd07377e,YELLOW,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CI,2,true,,script,stroop,600,59.76331360946746,59.76331360946746,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/02/06 16:36:27,NA,0,ORANGE,1044,android,RIGHT,491b580b-1116-40a4-9b3b-46e75d989899,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,604,undefined,I,1,f55d4105-55a7-4513-b92c-1b32bd07377e,GREEN,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,II,3,true,,script,stroop,900,59.93215228043724,59.55522050508858,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:0}",2022/02/06 16:36:29,NA,0,RED,1710,android,LEFT,f024be1b-e28f-43b8-98ba-a30dcf3436c2,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,900,undefined,I,1,f55d4105-55a7-4513-b92c-1b32bd07377e,BLUE,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,II,4,true,,script,stroop,700,59.876888640179075,59.876888640179075,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/02/06 16:36:31,NA,0,PURPLE,1021,android,RIGHT,1929cb09-ad37-48bd-bd44-9961291d0880,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,713,undefined,I,1,f55d4105-55a7-4513-b92c-1b32bd07377e,GREEN,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,II,5,true,,script,stroop,600,60.261512222853895,59.693007390562826,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/02/06 16:36:33,NA,0,RED,1092,android,RIGHT,8fd79d28-d4b1-4b73-aa4c-3f92f0d13141,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,615,undefined,I,1,f55d4105-55a7-4513-b92c-1b32bd07377e,YELLOW,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,IC,6,true,,script,stroop,500,59.82436882546652,59.82436882546652,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:1}",2022/02/06 16:36:35,NA,0,PURPLE,1264,android,LEFT,cac29163-2e8d-4ba4-8ff3-00465a3e75f5,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,514,undefined,C,1,f55d4105-55a7-4513-b92c-1b32bd07377e,ORANGE,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CI,7,true,,script,stroop,700,59.94236311239193,59.94236311239193,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:0}",2022/02/06 16:36:37,NA,0,GREEN,992,android,LEFT,37541b76-75f3-432f-9add-00d259ea8133,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,701,undefined,I,1,f55d4105-55a7-4513-b92c-1b32bd07377e,RED,stroop
c6e45683-d5c8-4e0d-91ec-d76607208a56,stroop,fezzy-w56m0,SM-G970U,11,2022-02-06 16:39:56,2022-02-06 16:39:56,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,IC,8,true,,script,stroop,900,59.81155264235969,59.78705978705978,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:1}",2022/02/06 16:36:39,NA,0,PURPLE,1483,android,RIGHT,dff771b8-c7ff-4222-a4d2-ed95726669b2,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,917,undefined,C,1,f55d4105-55a7-4513-b92c-1b32bd07377e,ORANGE,stroop
